Line,DataOwnerCode,DestinationCode,DestinationName50,LineDirection,LineName,LinePlanningNumber,LinePublicNumber,LineWheelchairAccessible,TransportType
QBUZZ_g561_1,QBUZZ,102,Hoofdstation,1,P+R Reitdiep - Hoofdstation (Via Ring Noord),g561,11,ACCESSIBLE,BUS
QBUZZ_g561_2,QBUZZ,1666,Selwerd - P+R Reitdiep SNELDIENST,2,P+R Reitdiep - Hoofdstation (Via Ring Noord),g561,11,ACCESSIBLE,BUS
AVV_100946_1,AVV,1990,Roetgen Post,1,,100946,46V,UNKNOWN,BUS
KEOLIS_5005_1,KEOLIS,3060,Station De Klomp via Kernhem,1,VE: Ede - Kernhem - De Klomp,5005,5,ACCESSIBLE,BUS
KEOLIS_5005_2,KEOLIS,3322,Station Ede-Wageningen,2,VE: Ede - Kernhem - De Klomp,5005,5,ACCESSIBLE,BUS
HTM_20_2,HTM,93;93,Station DH Centraal,2,Lijn 20: Centraal Station - Duinzigt,20,20,UNKNOWN,BUS
ARR_25088_1,ARR,5728,Venlo,1,Venlo via Grubbenvorst - Venray Station,25088,88,UNKNOWN,BUS
HTM_20_1,HTM,32;32,Duinzigt,1,Lijn 20: Centraal Station - Duinzigt,20,20,UNKNOWN,BUS
ARR_25088_2,ARR,5705,Venray,2,Venlo via Grubbenvorst - Venray Station,25088,88,UNKNOWN,BUS
AVV_100073_1,AVV,1599,Campus Melaten - Uniklinik,1,,100073,73,UNKNOWN,BUS
ARR_32801_1,ARR,9994,Logistic,1,Capital Programme - Plaza,32801,1,UNKNOWN,BUS
ARR_32801_2,ARR,9994,Logistic,2,Capital Programme - Plaza,32801,1,UNKNOWN,BUS
ARR_28189_1,ARR,2530,Deinum,1,"Blessum - Deinum, Station",28189,8002,NOTACCESSIBLE,BUS
AVV_100073_2,AVV,1719,Bf. Rothe Erde - Mataréstraße,2,,100073,73,UNKNOWN,BUS
ARR_28189_2,ARR,2515,Blessum,2,"Blessum - Deinum, Station",28189,8002,NOTACCESSIBLE,BUS
CXX_Z594_2,CXX,Z59402716,Rilland Begraafplaats,2,Rilland - Kruiningen,Z594,594,NOTACCESSIBLE,BUS
CXX_Z594_1,CXX,Z594026611,"Kruiningen via Kruiningen, Hazenburg",1,Rilland - Kruiningen,Z594,594,NOTACCESSIBLE,BUS
QBUZZ_g036_2,QBUZZ,581,Winsum,2,Winsum - Oldehove,g036,36,ACCESSIBLE,BUS
ARR_28252_2,ARR,2700,Sibrandabuorren,2,"Sibrandabuorren - Grou, Station",28252,8371,NOTACCESSIBLE,BUS
ARR_28252_1,ARR,2573,Grou-Jirnsum Station,1,"Sibrandabuorren - Grou, Station",28252,8371,NOTACCESSIBLE,BUS
QBUZZ_g036_1,QBUZZ,459,Oldehove,1,Winsum - Oldehove,g036,36,ACCESSIBLE,BUS
CXX_L319_1,CXX,L31915928,Eindhoven Station,1,Reusel - Eersel - Eindhoven Station,L319,319,ACCESSIBLE,BUS
ARR_28461_2,ARR,2588,Hemrik De Manege,2,"Hemrik - Gorredijk, Busstation",28461,6182,NOTACCESSIBLE,BUS
CXX_L319_2,CXX,L31910066,Reusel Busstation,2,Reusel - Eersel - Eindhoven Station,L319,319,ACCESSIBLE,BUS
ARR_28461_1,ARR,2374,Gorredijk Busstation,1,"Hemrik - Gorredijk, Busstation",28461,6182,NOTACCESSIBLE,BUS
QBUZZ_u005_1,QBUZZ,2616,Maarssen Station,1,Utrecht CS - Terwijde - Maarssen,u005,5,ACCESSIBLE,BUS
QBUZZ_u005_2,QBUZZ,2606,Utrecht CS,2,Utrecht CS - Terwijde - Maarssen,u005,5,ACCESSIBLE,BUS
CXX_H011_1,CXX,H01120256,Zwaag Risdam,1,Hoorn Station - Zwaag Risdam,H011,11,ACCESSIBLE,BUS
CXX_H011_2,CXX,H01100450,Hoorn Station,2,Hoorn Station - Zwaag Risdam,H011,11,ACCESSIBLE,BUS
QBUZZ_u258_1,QBUZZ,2683,Bilthoven Station,1,Bilthoven Station - Berg en Bosch,u258,258,ACCESSIBLE,BUS
CXX_N292_1,CXX,N29202984,Zaandam ZMC,1,Amsterdam Leidseplein - Zaandam ZMC,N292,N92,ACCESSIBLE,BUS
CXX_N568_1,CXX,N56804241,Cruquius Paswerk,1,Delftplein/Spaarne Gasthuis - Cruquius Paswerk,N568,568,ACCESSIBLE,BUS
ARR_28056_1,ARR,2532,Dokkum Sionsberg,1,"Hegebeintum - Dokkum, Sionsberg",28056,7172,NOTACCESSIBLE,BUS
CXX_H958_2,CXX,H95802840,Overal Flex Reserveer via app of 088-6000981,2,Overal Flex Anna Paulowna,H958,FLX,NOTACCESSIBLE,BUS
CXX_N568_2,CXX,N56803120,Haarlem Delftplein/Spaarne Gasth.,2,Delftplein/Spaarne Gasthuis - Cruquius Paswerk,N568,568,ACCESSIBLE,BUS
CXX_H958_1,CXX,H95845065,Overal Flex Reserveer via app of 088-6000981,1,Overal Flex Anna Paulowna,H958,FLX,NOTACCESSIBLE,BUS
CXX_F032_1,CXX,F03201287,Huizen Karel Doormanlaan,1,Hilversum - Huizen,F032,N32,ACCESSIBLE,BUS
RET_203_1,RET,CPB-----,Capelsebrug,1,Capelsebrug - Stormpolder,203,96,UNKNOWN,BUS
CXX_Y071_2,CXX,Y071098582,Zwolle via Zwartsluis,2,Zwolle - Emmeloord,Y071,71,ACCESSIBLE,BUS
ARR_51095_2,ARR,2853,Leeuwarden,2,Heerenveen via Joure - Leeuwarden,51095,95,UNKNOWN,BUS
ARR_51095_1,ARR,2835,Heerenveen,1,Heerenveen via Joure - Leeuwarden,51095,95,UNKNOWN,BUS
CXX_H139_1,CXX,H13900631,Medemblik Busstation,1,Hoorn Station - Abbekerk - Opperdoes - Medemblik,H139,139,ACCESSIBLE,BUS
CXX_H139_2,CXX,H13900450,Hoorn Station,2,Hoorn Station - Abbekerk - Opperdoes - Medemblik,H139,139,ACCESSIBLE,BUS
ARR_25062_1,ARR,5648,Roermond,1,Roermond via Herkenbosch - Roermond.,25062,62,UNKNOWN,BUS
AVV_100808_1,AVV,1947,Würselen Broich Gymnasium,1,,100808,V,UNKNOWN,BUS
ARR_23631_2,ARR,9466,Rijen,2,Dongen - Rijen,23631,631,UNKNOWN,BUS
ARR_17723_2,ARR,1948,Lisse,2,Roelofarendsveen - Lisse,17723,723,UNKNOWN,BUS
ARR_17723_1,ARR,1956,Roelofarendsveen,1,Roelofarendsveen - Lisse,17723,723,UNKNOWN,BUS
ARR_28114_2,ARR,2646,Metslawier,2,"Metslawier - Dokkum, Busstation",28114,7381,NOTACCESSIBLE,BUS
ARR_28114_1,ARR,1706,Dokkum Busstation,1,"Metslawier - Dokkum, Busstation",28114,7381,NOTACCESSIBLE,BUS
RET_7_1,RET,BMELANME,Melanchthonweg Metro,1,Melanchthonweg Metro - Station Alexander,7,35,UNKNOWN,BUS
ARR_28550_2,ARR,2822,Augustinusga Driesprong,2,"Augustinusga - Buitenpost, Station",28550,6491,NOTACCESSIBLE,BUS
ARR_28550_1,ARR,1739,Buitenpost Station,1,"Augustinusga - Buitenpost, Station",28550,6491,NOTACCESSIBLE,BUS
RET_7_2,RET,SALX----,Station Alexander,2,Melanchthonweg Metro - Station Alexander,7,35,UNKNOWN,BUS
ARR_28091_1,ARR,1706,Dokkum Busstation,1,"Morra - Dokkum, Busstation",28091,7301,NOTACCESSIBLE,BUS
ARR_28091_2,ARR,2645,Morra,2,"Morra - Dokkum, Busstation",28091,7301,NOTACCESSIBLE,BUS
CXX_V108_1,CXX,V10805771,Bergen op Zoom Station,1,St.Maartensdijk - Bergen op Zoom,V108,108,ACCESSIBLE,BUS
CXX_V108_2,CXX,V10802718,St.Annaland Dorpsweg,2,St.Maartensdijk - Bergen op Zoom,V108,108,ACCESSIBLE,BUS
CXX_A006_2,CXX,A00601010,Arnhem CS,2,Arnhem CS - Elsweide,A006,6,ACCESSIBLE,BUS
AVV_100808_2,AVV,1955,Rumpen Brücke,2,,100808,V,UNKNOWN,BUS
AVV_100025_2,AVV,1555,Vaals Busstation,2,,100025,25,UNKNOWN,BUS
AVV_100025_1,AVV,1414,Stolberg Mühlener Bahnhof,1,,100025,25,UNKNOWN,BUS
ARR_23111_2,ARR,9581,Roosendaal,2,Steenbergen via Dinteloord - Roosendaal,23111,111,UNKNOWN,BUS
ARR_28310_2,ARR,2548,Easerein Stittenserleane,2,"Easterein - Wommels, Provinciale weg",28310,8922,NOTACCESSIBLE,BUS
CXX_A006_1,CXX,A00600993,Elsweide/HAN,1,Arnhem CS - Elsweide,A006,6,ACCESSIBLE,BUS
ARR_23111_1,ARR,9616,Steenbergen,1,Steenbergen via Dinteloord - Roosendaal,23111,111,UNKNOWN,BUS
ARR_28310_1,ARR,1882,Wommels Provinciale weg,1,"Easterein - Wommels, Provinciale weg",28310,8922,NOTACCESSIBLE,BUS
KEOLIS_5280_2,KEOLIS,5199,Veenendaal,2,Veenendaal - Amersfoort (sneldienst),5280,280,ACCESSIBLE,BUS
KEOLIS_5280_1,KEOLIS,5171,Rhenen Dierenpark,1,Veenendaal - Amersfoort (sneldienst),5280,280,ACCESSIBLE,BUS
HTM_33_2,HTM,72;72,DH Loosduinen,2,RVV Loosduinen,33,33,UNKNOWN,BUS
HTM_33_1,HTM,19;19,DH De Sav Lohmanpl,1,RVV Loosduinen,33,33,UNKNOWN,BUS
ARR_28247_1,ARR,2573,Grou-Jirnsum Station,1,"Friens - Grou, Station",28247,8341,NOTACCESSIBLE,BUS
ARR_28247_2,ARR,2557,Friens,2,"Friens - Grou, Station",28247,8341,NOTACCESSIBLE,BUS
CXX_N078_1,CXX,N07800587,Beverwijk Station,1,Beverwijk Station - Wijk aan Zee,N078,78,ACCESSIBLE,BUS
ARR_22637_2,ARR,9635,Tilburg,2,Baarle-Nassau - Tilburg,22637,637,UNKNOWN,BUS
CXX_Z581_2,CXX,Z58119008,Vlissingen-Oost Scheldepoort,2,Vlissingen Oost - Middelburg,Z581,581,NOTACCESSIBLE,BUS
CXX_Z581_1,CXX,Z58102685,Middelburg Station,1,Vlissingen Oost - Middelburg,Z581,581,NOTACCESSIBLE,BUS
ARR_26033_2,ARR,5593,Stein,2,Sittard via Geleen en Beek / Stein - Sittard.,26033,33,UNKNOWN,BUS
ARR_22690_1,ARR,9039,Grave,1,Grave - Heesch,22690,690,UNKNOWN,BUS
ARR_22690_2,ARR,9043,Heesch,2,Grave - Heesch,22690,690,UNKNOWN,BUS
KEOLIS_5526_2,KEOLIS,5225,Uithoorn,2,Uithoorn - Breukelen,5526,526,ACCESSIBLE,BUS
KEOLIS_5526_1,KEOLIS,5128,Breukelen,1,Uithoorn - Breukelen,5526,526,ACCESSIBLE,BUS
CXX_Z515_1,CXX,Z51502545,Breskens Veerhaven,1,Breskens - Biervliet,Z515,515,NOTACCESSIBLE,BUS
CXX_Z515_2,CXX,Z51502540,Biervliet Busstation,2,Breskens - Biervliet,Z515,515,NOTACCESSIBLE,BUS
DELIJN_73296_2,DELIJN,ed6403700d,Hoogstraten 't Spijker perron 1,2,Turnhout - Weelde - Baarle - Hoogstraten,73296,457,UNKNOWN,BUS
DELIJN_73296_1,DELIJN,4fda5ed61b,Weelde Stwg. op Zondereigen,1,Turnhout - Weelde - Baarle - Hoogstraten,73296,457,UNKNOWN,BUS
ARR_23675_1,ARR,9810,Vlijmen,1,Vlijmen - Andel Prinsentuin,23675,675,UNKNOWN,BUS
ARR_23004_2,ARR,9473,Haagse Beemden,2,Princenhage via CS - Haagse Beemden,23004,4,UNKNOWN,BUS
KEOLIS_6706_2,KEOLIS,6015,Station Centrum,2,Lijn M6 CS - Noorderplassen,6706,M6,ACCESSIBLE,BUS
GVB_61_2,GVB,SLD,Station Sloterdijk,2,Station Sloterdijk - Osdorpplein Noord,61,61,ACCESSIBLE,BUS
GVB_61_1,GVB,OPLN,Osdorpplein Noord,1,Station Sloterdijk - Osdorpplein Noord,61,61,ACCESSIBLE,BUS
QBUZZ_g071_1,QBUZZ,544,Veendam,1,Emmen - Ter Apel - Veendam,g071,71,ACCESSIBLE,BUS
ARR_17830_1,ARR,2063,Gatehouse,1,ESA Estec Gatehouse - Erasmus,17830,830,UNKNOWN,BUS
CXX_M949_1,CXX,M94901266,Amstelveen Busstation,1,Amstelveen Busstation - Uithoorn Busstation,M949,149,NOTACCESSIBLE,BUS
QBUZZ_g071_2,QBUZZ,506,Stadskanaal,2,Emmen - Ter Apel - Veendam,g071,71,ACCESSIBLE,BUS
KEOLIS_6706_1,KEOLIS,6010,Noorderplassen,1,Lijn M6 CS - Noorderplassen,6706,M6,ACCESSIBLE,BUS
ARR_23004_1,ARR,9771,Princenhage,1,Princenhage via CS - Haagse Beemden,23004,4,UNKNOWN,BUS
ARR_23675_2,ARR,6020,Curio prinsentuin,2,Vlijmen - Andel Prinsentuin,23675,675,UNKNOWN,BUS
ARR_17830_2,ARR,2062,Erasmus,2,ESA Estec Gatehouse - Erasmus,17830,830,UNKNOWN,BUS
AVV_100203_1,AVV,1748,Stadtbus Werth,1,,100203,EW3,UNKNOWN,BUS
AVV_100203_2,AVV,1741,Eschweiler Bushof (weiter als Li. 8),2,,100203,EW3,UNKNOWN,BUS
ARR_28221_2,ARR,2608,Jellum Hervormde Kerk,2,"Jellum - Mantgum, Station",28221,8132,NOTACCESSIBLE,BUS
ARR_2403_2,ARR,1511,Nes,2,Hollum/Ballum - Veerdam,2403,3,UNKNOWN,BUS
ARR_28576_1,ARR,1722,Heerenveen Busstation,1,Gersloot - Heerenveen Busstation,28576,6661,NOTACCESSIBLE,BUS
CXX_F001_1,CXX,F00101303,Hilversum Station,1,Hilversum Station - Kerkelanden,F001,1,ACCESSIBLE,BUS
ARR_28576_2,ARR,2442,Gersloot,2,Gersloot - Heerenveen Busstation,28576,6661,NOTACCESSIBLE,BUS
AVV_100038_1,AVV,1630,Stolberg Hauptbahnhof,1,,100038,38,UNKNOWN,BUS
AVV_100038_2,AVV,1410,Stolberg Altstadt,2,,100038,38,UNKNOWN,BUS
KEOLIS_5107_2,KEOLIS,5191,Utrecht via De Meern,2,Utrecht - Gouda,5107,107,ACCESSIBLE,BUS
EBS_1316_1,EBS,1823,Edam,1,Amsterdam Centraal - Volendam - Edam,1316,316,ACCESSIBLE,BUS
ARR_28158_2,ARR,2717,Swichum,2,"Swichum - Leeuwarden, Station",28158,7761,NOTACCESSIBLE,BUS
KEOLIS_5107_1,KEOLIS,5140,Gouda,1,Utrecht - Gouda,5107,107,ACCESSIBLE,BUS
EBS_1316_2,EBS,1806,Amsterdam Centraal,2,Amsterdam Centraal - Volendam - Edam,1316,316,ACCESSIBLE,BUS
ARR_28158_1,ARR,1721,Leeuwarden Busstation,1,"Swichum - Leeuwarden, Station",28158,7761,NOTACCESSIBLE,BUS
CXX_Z964_2,CXX,Z96449086,Mijnsheerenland Romeinseweg,2,Mijnsherenland Romeinseweg - Provincialeweg,Z964,OVoM,NOTACCESSIBLE,BUS
ARR_28443_2,ARR,2736,De Veenhoop,2,"De Veenhoop - Akkrum, Station",28443,6122,NOTACCESSIBLE,BUS
CXX_Z964_1,CXX,Z96403238,Mijnsheerenland Provincialeweg,1,Mijnsherenland Romeinseweg - Provincialeweg,Z964,OVoM,NOTACCESSIBLE,BUS
ARR_23200_1,ARR,9413,Dinteloord,1,Dinteloord via Heijningen - Fijnaart,23200,200,UNKNOWN,BUS
ARR_23200_2,ARR,9437,Fijnaart,2,Dinteloord via Heijningen - Fijnaart,23200,200,UNKNOWN,BUS
ARR_28221_1,ARR,2643,Mantgum Station,1,"Jellum - Mantgum, Station",28221,8132,NOTACCESSIBLE,BUS
ARR_28443_1,ARR,1717,Akkrum Station,1,"De Veenhoop - Akkrum, Station",28443,6122,NOTACCESSIBLE,BUS
ARR_28025_1,ARR,2673,Oentsjerk Heemstrastate,1,Raard - Oentsjerk,28025,7093,NOTACCESSIBLE,BUS
ARR_28025_2,ARR,2685,Raard,2,Raard - Oentsjerk,28025,7093,NOTACCESSIBLE,BUS
CXX_L150_2,CXX,L15016064,Helmond Station,2,Helmond Station - Station 't Hout,L150,150,ACCESSIBLE,BUS
CXX_L150_1,CXX,L15038664,Station t Hout,1,Helmond Station - Station 't Hout,L150,150,ACCESSIBLE,BUS
ARR_28101_1,ARR,2532,Dokkum Sionsberg,1,"Walterswald - Dokkum, Sionsberg",28101,7332,NOTACCESSIBLE,BUS
ARR_28101_2,ARR,2750,Walterswald Broekloane,2,"Walterswald - Dokkum, Sionsberg",28101,7332,NOTACCESSIBLE,BUS
KEOLIS_4924_1,KEOLIS,4107,Schelfhorst,1,"Almelo, Station - Schelfhorst",4924,24,ACCESSIBLE,BUS
ARR_8697_1,ARR,8054,Almen,1,Stokkum - Silvolde,8697,697,UNKNOWN,BUS
KEOLIS_4924_2,KEOLIS,102,Centraal Station,2,"Almelo, Station - Schelfhorst",4924,24,ACCESSIBLE,BUS
ARR_8697_2,ARR,8168,Silvolde,2,Stokkum - Silvolde,8697,697,UNKNOWN,BUS
ARR_6243_1,ARR,6003,Tiel Passewaaij,1,Tiel - Wadenoijen,6243,243,UNKNOWN,BUS
ARR_6243_2,ARR,6096,Wadenoijen,2,Tiel - Wadenoijen,6243,243,UNKNOWN,BUS
QBUZZ_m702_1,QBUZZ,3542,Papendrecht,1,Papendrecht - Oud-Alblas - Groot-Ammers,m702,702,ACCESSIBLE,BUS
QBUZZ_m702_2,QBUZZ,3525,Groot-Ammers via Brandwijk,2,Papendrecht - Oud-Alblas - Groot-Ammers,m702,702,ACCESSIBLE,BUS
ARR_26046_1,ARR,5477,Parkstad Stadion,1,Kerkrade Parkstad Stadion - Avantis,26046,46,UNKNOWN,BUS
ARR_26046_2,ARR,5494,Avantis,2,Kerkrade Parkstad Stadion - Avantis,26046,46,UNKNOWN,BUS
DELIJN_73635_1,DELIJN,5f2c432600,Sint-Niklaas Waasland Shopping perron 3,1,Sint-Niklaas - Kemzeke Paal - Hulst,73635,42,UNKNOWN,BUS
ARR_28038_2,ARR,2610,Jannum,2,"Jannum - Ferwert, Prov. weg",28038,7124,NOTACCESSIBLE,BUS
DELIJN_73635_2,DELIJN,cb82f231a6,Hulst Busstation,2,Sint-Niklaas - Kemzeke Paal - Hulst,73635,42,UNKNOWN,BUS
ARR_28038_1,ARR,2807,Ferwert Prov. weg,1,"Jannum - Ferwert, Prov. weg",28038,7124,NOTACCESSIBLE,BUS
CXX_Z635_2,CXX,Z63503486,Middelharnis Gemeentehuis,2,Ooltgensplaat-Middelharnis,Z635,635,ACCESSIBLE,BUS
CXX_Z635_1,CXX,Z63503496,Ooltgensplaat Weespad,1,Ooltgensplaat-Middelharnis,Z635,635,ACCESSIBLE,BUS
GVB_283_1,GVB,NODA,Osdorp de Aker,1,Centraal Station - Osdorp de Aker,283,N83,ACCESSIBLE,BUS
EBS_2091_2,EBS,2046,Winkelcentrum,2,Winkelcentrum - Kickersbloem (- Oudenhoorn),2091,91,ACCESSIBLE,BUS
EBS_2091_1,EBS,2021,Kickersbloem,1,Winkelcentrum - Kickersbloem (- Oudenhoorn),2091,91,ACCESSIBLE,BUS
CXX_N065_1,CXX,N06502994,Zaandam Station,1,Uitvaartcentrum - Zaandam Station via De Vlinder,N065,65,ACCESSIBLE,BUS
CXX_Z711_1,CXX,Z71103253,Numansdorp Viaduct A29,1,Oud-Beijerland-Zuid-Beijerland,Z711,711,ACCESSIBLE,BUS
CXX_Z711_2,CXX,Z71146786,Oud-Beijerland Boezemsingel,2,Oud-Beijerland-Zuid-Beijerland,Z711,711,ACCESSIBLE,BUS
CXX_Z042_2,CXX,Z04202538,Brugge Station NMBS,2,Brugge - Breskens,Z042,42,ACCESSIBLE,BUS
CXX_Z042_1,CXX,Z04202545,Breskens Veerhaven,1,Brugge - Breskens,Z042,42,ACCESSIBLE,BUS
GVB_283_2,GVB,NCS,Centraal Station,2,Centraal Station - Osdorp de Aker,283,N83,ACCESSIBLE,BUS
ARR_17073_2,ARR,1982,Station,2,Station via Kerk en Zanen - Station,17073,3,UNKNOWN,BUS
ARR_6047_1,ARR,6006,Geldermalsen,1,Geldermalsen - Gorinchem,6047,47,UNKNOWN,BUS
ARR_6047_2,ARR,6005,Gorinchem,2,Geldermalsen - Gorinchem,6047,47,UNKNOWN,BUS
ARR_28234_2,ARR,2739,Weidum Sanpaed,2,"Weidum, Sanpaed - Mantgum, Station",28234,8211,NOTACCESSIBLE,BUS
ARR_28234_1,ARR,2643,Mantgum Station,1,"Weidum, Sanpaed - Mantgum, Station",28234,8211,NOTACCESSIBLE,BUS
CXX_N394_2,CXX,N39438724,Amsterdam Centraal,2,Amsterdam CS - Zaandam Station,N394,394,ACCESSIBLE,BUS
CXX_M949_2,CXX,M94901433,Uithoorn Busstation,2,Amstelveen Busstation - Uithoorn Busstation,M949,149,NOTACCESSIBLE,BUS
CXX_N394_1,CXX,N39402994,Zaandam Station,1,Amsterdam CS - Zaandam Station,N394,394,ACCESSIBLE,BUS
ARR_28563_2,ARR,2451,Surhuizum,2,"Surhuizum - Drachten, Transferium Oost",28563,6552,NOTACCESSIBLE,BUS
ARR_28563_1,ARR,2302,Drachten Transferium,1,"Surhuizum - Drachten, Transferium Oost",28563,6552,NOTACCESSIBLE,BUS
CXX_N065_2,CXX,N06513404,Zaandam De Vlinder,2,Uitvaartcentrum - Zaandam Station via De Vlinder,N065,65,ACCESSIBLE,BUS
KEOLIS_4505_2,KEOLIS,102,Centraal Station,2,"Enschede, Station - Hogeland",4505,505,ACCESSIBLE,BUS
KEOLIS_4505_1,KEOLIS,4025,Hogeland,1,"Enschede, Station - Hogeland",4505,505,ACCESSIBLE,BUS
HTM_15_2,HTM,93;93,Station DH Centraal,2,Nootdorp - Kalvermarkt,15,15,UNKNOWN,TRAM
HTM_15_1,HTM,62;62,Nootdorp,1,Nootdorp - Kalvermarkt,15,15,UNKNOWN,TRAM
CXX_A085_2,CXX,A08538886,Veenendaal Station Centrum/Kerkewijk,2,Veenendaal Station Centrum - Station Ede-Wageninge,A085,85,ACCESSIBLE,BUS
ARR_28336_1,ARR,1703,Bolsward Busstation,1,"Burgwerd, de Opfeart - Bolsward, Twibaksdyk",28336,9191,NOTACCESSIBLE,BUS
CXX_A085_1,CXX,A08501064,Ede-Wageningen Station,1,Veenendaal Station Centrum - Station Ede-Wageninge,A085,85,ACCESSIBLE,BUS
ARR_28336_2,ARR,2512,Burgwerd de Opfaert,2,"Burgwerd, de Opfeart - Bolsward, Twibaksdyk",28336,9191,NOTACCESSIBLE,BUS
RET_11_2,RET,CS------,Rotterdam Centraal,2,Rotterdam Centraal - Station Delft C,11,40,UNKNOWN,BUS
ARR_17101_2,ARR,1991,Woerden,2,Nieuwkoop - Woerden,17101,101,UNKNOWN,BUS
RET_11_1,RET,BDLFT---,Station Delft,1,Rotterdam Centraal - Station Delft C,11,40,UNKNOWN,BUS
ARR_17101_1,ARR,1955,Nieuwkoop,1,Nieuwkoop - Woerden,17101,101,UNKNOWN,BUS
CXX_F147_1,CXX,F14729643,Dronten,1,Harderwijk - Dronten,F147,147,ACCESSIBLE,BUS
CXX_F147_2,CXX,F14701168,Harderwijk,2,Harderwijk - Dronten,F147,147,ACCESSIBLE,BUS
ARR_25684_2,ARR,5665,Gennep,2,Boxmeer - Gennep,25684,684,UNKNOWN,BUS
ARR_25684_1,ARR,5657,Boxmeer,1,Boxmeer - Gennep,25684,684,UNKNOWN,BUS
ARR_51584_2,ARR,2313,Assen,2,Drachten via Veenhuizen - Assen,51584,584,UNKNOWN,BUS
ARR_51584_1,ARR,2302,Drachten,1,Drachten via Veenhuizen - Assen,51584,584,UNKNOWN,BUS
ARR_17038_1,ARR,1935,Leiden Centraal,1,Leiden Centraal via Valkenburg - Unmanned Valley,17038,38,UNKNOWN,BUS
AVV_100951_2,AVV,1419,Aachen Bushof,2,,100951,51V,UNKNOWN,BUS
AVV_100951_1,AVV,1679,Setterich Siedlung,1,,100951,51V,UNKNOWN,BUS
ARR_28532_1,ARR,2324,Wolvega Station,1,"Sonnega - Wolvega, Station",28532,6441,NOTACCESSIBLE,BUS
ARR_28532_2,ARR,2712,Sonnega Sonnegaweg,2,"Sonnega - Wolvega, Station",28532,6441,NOTACCESSIBLE,BUS
ARR_17038_2,ARR,1980,Unmanned Valley,2,Leiden Centraal via Valkenburg - Unmanned Valley,17038,38,UNKNOWN,BUS
KEOLIS_4701_1,KEOLIS,4039,Universiteit,1,"Enschede, Wesselerbrink - UT",4701,1,ACCESSIBLE,BUS
ARR_22135_1,ARR,9697,Wijk en Aalburg,1,Wijk en Aalburg - 's-Hertogenbosch,22135,135,UNKNOWN,BUS
KEOLIS_4701_2,KEOLIS,4047,Wesselerbrink,2,"Enschede, Wesselerbrink - UT",4701,1,ACCESSIBLE,BUS
ARR_26059_2,ARR,5505,Vaals,2,Mamelis via Vijlen - Vaals,26059,59,UNKNOWN,BUS
ARR_26059_1,ARR,5408,Mamelis,1,Mamelis via Vijlen - Vaals,26059,59,UNKNOWN,BUS
ARR_22135_2,ARR,9401,Den Bosch,2,Wijk en Aalburg - 's-Hertogenbosch,22135,135,UNKNOWN,BUS
CXX_M356_2,CXX,M35601403,Haarlem Station,2,Haarlem Station - Amsterdam Bijlmer ArenA,M356,356,ACCESSIBLE,BUS
ARR_28216_1,ARR,1806,Harlingen Zorgplein,1,"Pingjum - Harlingen, Zorgplein",28216,8112,NOTACCESSIBLE,BUS
CXX_M356_1,CXX,M35614341,Amsterdam Bijlmer ArenA,1,Haarlem Station - Amsterdam Bijlmer ArenA,M356,356,ACCESSIBLE,BUS
ARR_28216_2,ARR,2683,Pingjum,2,"Pingjum - Harlingen, Zorgplein",28216,8112,NOTACCESSIBLE,BUS
ARR_28589_1,ARR,2304,Noordwolde Vlechtmuseum,1,"Oosterstreek - Noordwolde, Vlechtmuseum",28589,6743,NOTACCESSIBLE,BUS
ARR_28589_2,ARR,2448,Oosterstreek,2,"Oosterstreek - Noordwolde, Vlechtmuseum",28589,6743,NOTACCESSIBLE,BUS
QBUZZ_g556_2,QBUZZ,259,Delfzijl,2,Delfzijl - Appingedam - Groningen - P+R Haren,g556,6,ACCESSIBLE,BUS
QBUZZ_g556_1,QBUZZ,850,Groningen,1,Delfzijl - Appingedam - Groningen - P+R Haren,g556,6,ACCESSIBLE,BUS
AVV_100559_2,AVV,1798,Duffesheide Reifeld,2,59ALT,100559,59AL,UNKNOWN,BUS
ARR_26002_2,ARR,5789,De Heeg,2,Oud Caberg via Heer - De Heeg,26002,2,UNKNOWN,BUS
AVV_100559_1,AVV,1541,Bardenberg Krankenhaus,1,59ALT,100559,59AL,UNKNOWN,BUS
ARR_26002_1,ARR,5490,Oud Caberg,1,Oud Caberg via Heer - De Heeg,26002,2,UNKNOWN,BUS
EBS_1614_2,EBS,1823,Edam,2,Volendam - Edam - Hoorn,1614,614,ACCESSIBLE,BUS
CXX_A108_1,CXX,A10801029,Apeldoorn Station,1,Station Ede-Wageningen - Apeldoorn,A108,108,ACCESSIBLE,BUS
EBS_1614_1,EBS,1829,Hoorn Station via Nieuwe Steen,1,Volendam - Edam - Hoorn,1614,614,ACCESSIBLE,BUS
CXX_N680_2,CXX,N68033264,Halfweg Station Halfweg-Zwanenburg,2,Zwanenburg Kinheim - Aerdenhout Boekenroodeweg,N680,680,ACCESSIBLE,BUS
ARR_26639_2,ARR,5589,Sittard Station,2,Urmond via Berg a/d Maas - Sittard,26639,639,UNKNOWN,BUS
CXX_A108_2,CXX,A108010642,Ede-Wageningen via Otterlo,2,Station Ede-Wageningen - Apeldoorn,A108,108,ACCESSIBLE,BUS
CXX_N680_1,CXX,N68018381,Aerdenhout Boekenroodeweg,1,Zwanenburg Kinheim - Aerdenhout Boekenroodeweg,N680,680,ACCESSIBLE,BUS
